round,clone,number,P0,A1,A0,f,ss.f,length,mm,time ,fecundity,death.age,end.size,dead,infected,susceptible,spore yield,mult.inf,mult.uninf,mult.ed,tolerant
2,Mid.273,11,200,235.57,337.8923,14.98371631,10.76107176,59,1.176972356,0.361111111,8,16,86,1,1,0,15,1,0,0,No
2,Mid.273,12,200,299.86,335.4616,4.660274552,6.017916518,44,0.877742096,0.361111111,12,,98,0,0,1,0,0,1,0,No
2,Mid.273,13,200,302.31,333.0309,4.020187743,5.191358139,44,0.877742096,0.361111111,28,,103,0,0,1,0,0,1,0,No
2,Mid.273,14,200,252.48,330.6002,11.19784511,9.254417448,55,1.09717762,0.361111111,16,21,84,1,0,1,0,0,1,0,No
2,Mid.273,15,200,309.92,328.1695,2.376666424,2.197361709,52,1.037331568,0.361111111,21,,100,0,0,1,0,0,1,0,No
2,Mid.273,1,393,340.15,384.8924,5.13320336,3.686586728,59,1.176972356,0.361111111,24,,107,0,0,1,0,0,1,0,No
2,Mid.273,2,393,338.69,380.8448,4.872740192,4.505122219,52,1.037331568,0.361111111,18,19,85,1,1,0,49.125,1,0,0,No
2,Mid.273,3,393,322.19,376.7972,6.503497395,4.670710568,59,1.176972356,0.361111111,17,22,89,1,1,0,62.25,1,0,0,No
2,Mid.273,4,393,,,,,60,1.19692104,0.361111111,3,14,87,1,1,0,,1,0,0,No
2,Mid.273,5,393,325.21,368.702,5.213808091,3.50296163,61,1.216869724,0.361111111,8,19,77,1,0,1,0,0,1,0,No
2,Mid.273,6,393,299.47,364.6544,8.180410575,7.862755262,51,1.017382884,0.361111111,0,13,72,1,0,1,0,0,1,0,No
2,Mid.273,7,393,347.97,360.6068,1.4817558,1.064173944,59,1.176972356,0.361111111,19,23,100,1,0,1,0,0,1,0,No
2,Mid.273,8,393,343.21,356.5592,1.585015488,1.358895308,54,1.077228936,0.361111111,12,19,79,1,1,0,22.375,1,0,0,No
2,Mid.273,9,393,310.9,352.5116,5.217738056,3.623429205,60,1.19692104,0.361111111,9,18,86,1,1,0,46.5,1,0,0,No
2,Mid.273,10,393,345.4,348.464,0.366857694,0.314521342,54,1.077228936,0.361111111,18,,97,0,0,1,0,0,1,0,No
2,Mid.273,11,393,278.33,344.4164,8.849517109,6.57663281,58,1.157023672,0.361111111,32,,106,0,0,1,0,0,1,0,No
2,Mid.273,12,393,262.62,340.3688,10.77182094,7.00560675,62,1.236818408,0.361111111,20,,103,0,0,1,0,0,1,0,No
2,Mid.273,13,393,317.76,336.3212,2.358149879,1.948884197,55,1.09717762,0.361111111,5,22,92,1,0,1,0,0,1,0,No
2,Mid.273,14,393,279.35,332.2736,7.206642693,5.955903052,55,1.09717762,0.361111111,1,14,76,1,0,1,0,0,1,0,No
2,Mid.273,15,393,,,,,45,0.89769078,0.361111111,5,20,85,1,0,1,0,0,1,0,No
3,A43,1,0,,,,,65,1.29666446,0.369444444,5,13,83,1,0,1,,0,1,0,No
3,A43,2,0,270.41,320.3664,6.883011,2.828325,78,1.555997352,0.369444444,11,,88,0,0,1,,0,1,0,No
3,A43,3,0,255.37,312.4246,8.18728,4.698852,66,1.316613144,0.369444444,0,6,,1,0,1,,0,0,1,No
3,A43,4,0,225.28,304.4828,12.232036,4.778139,80,1.59589472,0.369444444,16,22,88,1,0,1,,0,1,0,No
3,A43,5,0,,,,,66,1.316613144,0.369444444,0,6,,1,0,1,,0,0,1,No
3,A43,6,0,197.59,288.5992,15.381664,6.320539,78,1.555997352,0.369444444,16,21,88,1,0,1,,0,1,0,No
3,A43,7,0,266.33,280.6574,2.127461,1.258852,65,1.29666446,0.369444444,0,7,,1,0,1,,0,0,1,No
3,A43,8,0,193.41,272.7156,13.951375,7.542915,68,1.356510512,0.369444444,6,12,75,1,0,1,,0,1,0,No
3,A43,9,0,204.4,264.7738,10.507548,6.030503,66,1.316613144,0.369444444,4,10,76,1,0,1,,0,0,1,No
3,A43,10,0,178.8,318.68,23.464405,13.884263,65,1.29666446,0.369444444,6,18,79,1,0,1,,0,1,0,No
3,A43,11,0,160.75,310.991,26.793485,11.009815,78,1.555997352,0.369444444,12,22,83,1,0,1,,0,1,0,No
3,A43,12,0,206.95,303.302,15.519998,8.391002,68,1.356510512,0.369444444,5,15,83,1,0,1,,0,1,0,No
3,A43,13,0,204.31,295.613,14.998712,5.858872,80,1.59589472,0.369444444,7,16,92,1,0,1,,0,1,0,No
3,A43,14,0,219.51,287.924,11.015138,4.895617,75,1.4961513,0.369444444,21,,95,0,0,1,,0,1,0,No
3,A43,15,0,139.46,280.235,28.333788,14.456015,70,1.39640788,0.369444444,4,15,79,1,0,1,,0,1,0,No
3,A43,1,75,227.4,328.3082,14.910586,9.1007,64,1.276715776,0.369444444,2,14,78,1,0,1,0,0,1,0,No
3,A43,2,75,221.68,320.3664,14.95071,6.64476,75,1.4961513,0.369444444,10,15,84,1,0,1,0,0,1,0,No
3,A43,3,75,213.37,312.4246,15.482791,6.528416,77,1.536048668,0.369444444,4,15,83,1,0,1,0,0,1,0,No
3,A43,4,75,255.03,304.4828,7.195943,2.810915,80,1.59589472,0.369444444,3,12,83,1,0,1,0,0,1,0,No
3,A43,5,75,171.33,296.541,22.27374,12.783368,66,1.316613144,0.369444444,13,16,86,1,1,0,28.875,1,0,0,No
3,A43,6,75,228.01,288.5992,9.567719,6.64425,60,1.19692104,0.369444444,10,19,86,1,0,1,0,0,1,0,No
3,A43,7,75,,,,,65,1.29666446,0.369444444,7,17,82,1,1,0,26.5,1,0,0,No
3,A43,8,75,147.02,272.7156,25.08608,10.308218,78,1.555997352,0.369444444,2,11,81,1,0,1,0,0,0,1,No
3,A43,9,75,219.16,264.7738,7.676681,3.154455,78,1.555997352,0.369444444,2,12,82,1,0,1,0,0,1,0,No
3,A43,10,75,240.99,318.68,11.34536,7.878723,60,1.19692104,0.369444444,0,12,72,1,1,0,,1,0,0,No
3,A43,11,75,176.27,310.991,23.051384,12.462903,68,1.356510512,0.369444444,3,12,78,1,1,0,,1,0,0,No
3,A43,12,75,174.41,303.302,22.465631,8.775637,80,1.59589472,0.369444444,17,,97,0,0,1,0,0,1,0,No
3,A43,13,75,175.21,295.613,21.237263,12.566428,65,1.29666446,0.369444444,4,10,70,1,0,1,0,0,0,1,No
3,A43,14,75,151.95,287.924,25.95025,13.62647,69,1.376459196,0.369444444,0,6,,1,0,1,0,0,0,1,No
3,A43,15,75,144.19,280.235,26.979564,10.538892,80,1.59589472,0.369444444,3,8,74,1,0,1,0,0,0,1,No
3,A43,1,200,275.47,328.3082,7.124511,3.166449,75,1.4961513,0.369444444,7,13,89,1,0,1,0,0,1,0,No
3,A43,2,200,311.78,320.3664,1.103043,0.579207,69,1.376459196,0.369444444,4,12,76,1,0,1,0,0,1,0,No
3,A43,3,200,247.41,312.4246,9.472992,3.892584,78,1.555997352,0.369444444,2,14,83,1,1,0,11.125,1,0,0,No
3,A43,4,200,264.66,304.4828,5.691057,2.338534,78,1.555997352,0.369444444,3,11,78,1,0,1,0,0,0,1,No
3,A43,5,200,240.1,296.541,8.572195,4.634621,68,1.356510512,0.369444444,3,10,74,1,0,1,0,0,0,1,No
3,A43,7,200,206.5,280.6574,18.76718,11.10484,65,1.29666446,0.369444444,3,11,79,1,0,1,0,0,0,1,No
3,A43,8,200,176.78,272.7156,1.021484,0.552273,68,1.356510512,0.369444444,3,9,72,1,0,1,0,0,0,1,No
3,A43,9,200,265.94,264.7738,1.606806,0.627659,80,1.59589472,0.369444444,2,13,85,1,0,1,0,0,1,0,No
3,A43,10,200,254.5,318.68,14.822593,5.937588,79,1.575946036,0.369444444,2,11,77,1,0,1,0,0,0,1,No
3,A43,11,200,221.21,310.991,12.857111,6.951293,68,1.356510512,0.369444444,6,13,84,1,1,0,,1,0,0,No
3,A43,12,200,226.58,303.302,22.388881,8.745657,80,1.59589472,0.369444444,9,15,88,1,1,0,23.625,1,0,0,No
3,A43,13,200,,,10.036545,5.760184,66,1.316613144,0.369444444,7,15,85,1,1,0,21.625,1,0,0,No
3,A43,14,200,230.87,287.924,12.288971,5.31898,76,1.516099984,0.369444444,10,18,88,1,0,1,0,0,1,0,No
3,A43,1,393,282.34,328.3082,6.124363,2.392329,80,1.59589472,0.369444444,3,11,85,1,0,1,0,0,0,1,No
3,A43,2,393,228.04,320.3664,13.802249,7.462289,68,1.356510512,0.369444444,8,13,83,1,1,0,,1,0,0,No
3,A43,3,393,278.77,312.4246,4.627601,2.655877,66,1.316613144,0.369444444,3,10,73,1,0,1,0,0,0,1,No
3,A43,4,393,256.53,304.4828,6.957838,3.761807,68,1.356510512,0.369444444,4,11,80,1,0,1,0,0,0,1,No
3,A43,6,393,258.42,288.5992,4.484546,1.842762,78,1.555997352,0.369444444,0,8,75,1,0,1,0,0,0,1,No
3,A43,7,393,259.11,280.6574,3.24333,1.266926,80,1.59589472,0.369444444,4,10,89,1,0,1,0,0,0,1,No
3,A43,8,393,202.24,272.7156,12.13881,4.988005,78,1.555997352,0.369444444,3,9,80,1,0,1,0,0,0,1,No
3,A43,9,393,192.74,264.7738,12.892348,5.164376,79,1.575946036,0.369444444,0,9,78,1,0,1,0,0,0,1,No
3,A43,10,393,210.92,318.68,16.756588,8.79888,69,1.376459196,0.369444444,0,,,,,,,,,,No
3,A43,11,393,254.54,310.991,8.132724,4.667541,66,1.316613144,0.369444444,4,13,80,1,0,1,0,0,1,0,No
3,A43,12,393,242.98,303.302,9.003378,3.606545,79,1.575946036,0.369444444,4,9,79,1,0,1,0,0,0,1,No
3,A43,13,393,213.67,295.613,13.179995,7.564276,66,1.316613144,0.369444444,3,12,75,1,1,0,,1,0,0,No
3,A43,14,393,176.51,287.924,19.867088,7.760581,80,1.59589472,0.369444444,0,9,80,1,0,1,0,0,0,1,No
3,A43,15,393,230.4,280.235,7.950246,3.105565,80,1.59589472,0.369444444,5,10,79,1,0,1,0,0,0,1,No
3,A45,1,0,222.16,328.3082,16.129994,5.997172,82,1.635792088,0.363194444,11,15,83,1,0,1,,0,1,0,No
3,A45,2,0,149.08,320.3664,31.593914,12.341373,80,1.59589472,0.363194444,25,20,87,1,0,1,,0,1,0,No
3,A45,3,0,110.52,312.4246,42.917782,16.764758,80,1.59589472,0.363194444,5,13,82,1,0,1,,0,1,0,No
3,A45,4,0,183.85,304.4828,20.835715,8.561684,78,1.555997352,0.363194444,19,,93,0,0,1,,0,1,0,No
3,A45,5,0,,,,,78,1.555997352,0.363194444,16,,99,0,0,1,,0,1,0,No
3,A45,6,0,269.47,288.5992,2.832442,1.169885,78,1.555997352,0.363194444,0,11,68,1,0,1,,0,0,1,No
3,A45,7,0,235.25,280.6574,7.288903,3.01054,78,1.555997352,0.363194444,23,,97,0,0,1,,0,1,0,No
3,A45,8,0,267.83,272.7156,0.746585,0.3426,74,1.476202616,0.363194444,6,17,78,1,0,1,,0,1,0,No
3,A45,9,0,176.8,264.7738,16.67936,9.869444,65,1.29666446,0.363194444,11,,87,0,0,1,,0,1,0,No
3,A45,11,0,171.3,310.991,24.629269,12.214476,71,1.416356564,0.363194444,16,,95,0,0,1,,0,1,0,No
3,A45,13,0,223.14,295.613,11.615753,5.162557,75,1.4961513,0.363194444,6,13,78,1,0,1,,0,1,0,No
3,A45,15,0,185.39,280.235,17.063869,9.503157,67,1.336561828,0.363194444,9,16,87,1,0,1,,0,1,0,No
3,A45,1,75,242.1,328.3082,12.580118,5.039304,79,1.575946036,0.363194444,18,23,,1,0,1,0,0,1,0,No
3,A45,2,75,220.68,320.3664,15.394715,6.166766,79,1.575946036,0.363194444,4,10,81,1,0,1,0,0,0,1,No
3,A45,3,75,197.43,312.4246,18.955923,7.593304,79,1.575946036,0.363194444,8,18,84,1,1,0,14.625,1,0,0,No
3,A45,4,75,174.04,304.4828,23.100413,9.49228,78,1.555997352,0.363194444,12,20,88,1,0,1,0,0,1,0,No
3,A45,5,75,197.64,296.541,16.757069,6.54573,80,1.59589472,0.363194444,7,16,89,1,0,1,0,0,1,0,No
3,A45,6,75,210.33,288.5992,13.065776,4.857888,82,1.635792088,0.363194444,0,9,75,1,0,1,0,0,0,1,No
3,A45,7,75,200.3,280.6574,13.931317,6.191697,75,1.4961513,0.363194444,7,17,86,1,1,0,24.625,1,0,0,No
3,A45,8,75,207.57,272.7156,11.273336,4.63237,78,1.555997352,0.363194444,7,16,83,1,1,0,26.5,1,0,0,No
3,A45,9,75,209.05,264.7738,9.759335,4.455504,74,1.476202616,0.363194444,6,,,,,,,,,,No
3,A45,10,75,272.2,318.68,6.510991,3.054509,73,1.456253932,0.363194444,7,,88,0,0,1,0,0,1,0,No
3,A45,11,75,211.51,310.991,15.920881,8.122898,70,1.39640788,0.363194444,3,22,83,1,0,1,0,0,1,0,No
3,A45,12,75,170.82,303.302,23.71121,9.498161,79,1.575946036,0.363194444,4,10,80,1,0,1,0,0,0,1,No
3,A45,13,75,172.7,295.613,22.198654,11.009053,71,1.416356564,0.363194444,2,12,80,1,1,0,,1,0,0,No
3,A45,14,75,,,,,70,1.39640788,0.363194444,12,,94,0,0,1,0,0,1,0,No
3,A45,15,75,179.42,280.235,18.415719,7.19364,80,1.59589472,0.363194444,9,19,88,1,1,0,36.75,1,0,0,No
3,A45,1,200,219.82,328.3082,16.567314,7.363251,75,1.4961513,0.363194444,4,19,89,1,0,1,0,0,1,0,No
3,A45,2,200,219.58,320.3664,15.601094,8.434848,68,1.356510512,0.363194444,12,18,86,1,1,0,33,1,0,0,No
3,A45,3,200,200.47,312.4246,18.324835,6.492643,84,1.675689456,0.363194444,7,15,86,1,1,0,22.875,1,0,0,No
3,A45,4,200,234.79,304.4828,10.734874,4.300142,79,1.575946036,0.363194444,7,14,89,1,1,0,18.5,1,0,0,No
3,A45,5,200,241.49,296.541,8.481301,3.872033,74,1.476202616,0.363194444,15,,98,0,0,1,0,0,1,0,No
3,A45,6,200,243.24,288.5992,7.061931,2.901845,78,1.555997352,0.363194444,3,8,73,1,0,1,0,0,0,1,No
3,A45,7,200,178.8,280.6574,18.620887,7.095293,81,1.615843404,0.363194444,9,13,86,1,1,0,6.375,1,0,0,No
3,A45,8,200,248.62,272.7156,3.820427,1.538258,79,1.575946036,0.363194444,3,18,85,1,1,0,27.125,1,0,0,No
3,A45,9,200,193.28,264.7738,12.998655,4.605533,84,1.675689456,0.363194444,7,16,89,1,1,0,28.125,1,0,0,No
3,A45,10,200,192.88,318.68,20.73762,8.744148,77,1.536048668,0.363194444,3,10,68,1,0,1,0,0,0,1,No
3,A45,11,200,180.22,310.991,22.532792,9.501093,77,1.536048668,0.363194444,17,20,91,1,0,1,0,0,1,0,No
3,A45,12,200,188.49,303.302,19.645842,12.374554,63,1.256767092,0.363194444,14,,95,0,0,1,0,0,1,0,No
3,A45,13,200,179.88,295.613,20.516333,9.366478,74,1.476202616,0.363194444,2,9,66,1,0,1,0,0,0,1,No
3,A45,14,200,190.13,287.924,17.139105,8.99974,69,1.376459196,0.363194444,8,17,82,1,1,0,26.25,1,0,0,No
3,A45,15,200,165.67,280.235,21.708648,9.910814,74,1.476202616,0.363194444,10,16,83,1,1,0,26.125,1,0,0,No
3,A45,1,393,204,328.3082,19.651986,7.306657,82,1.635792088,0.363194444,5,13,88,1,1,0,14.5,1,0,0,No
3,A45,2,393,143.64,320.3664,33.129162,12.084419,83,1.655740772,0.363194444,8,19,90,1,1,0,41.375,1,0,0,No
3,A45,3,393,227.01,312.4246,13.190005,5.561648,77,1.536048668,0.363194444,4,12,76,1,0,1,0,0,1,0,No
3,A45,4,393,197,304.4828,17.982552,7.582456,77,1.536048668,0.363194444,3,8,73,1,0,1,0,0,0,1,No
3,A45,5,393,214.1,296.541,13.453219,5.389048,79,1.575946036,0.363194444,6,14,81,1,1,0,12.25,1,0,0,No
3,A45,7,393,193.71,280.6574,15.312976,5.981631,80,1.59589472,0.363194444,3,11,83,1,0,1,0,0,0,1,No
3,A45,8,393,206.63,272.7156,11.460792,5.683789,71,1.416356564,0.363194444,2,12,78,1,1,0,,1,0,0,No
3,A45,9,393,,,,,72,1.436305248,0.363194444,13,19,88,1,0,1,0,0,1,0,No
3,A45,10,393,197.57,318.68,19.745395,7.713045,80,1.59589472,0.363194444,4,11,79,1,0,1,0,0,0,1,No
3,A45,11,393,,,,,72,1.436305248,0.363194444,0,10,72,1,0,1,0,0,0,1,No
3,A45,12,393,205.6,303.302,16.057369,6.950038,76,1.516099984,0.363194444,4,17,83,1,1,0,22,1,0,0,No
3,A45,13,393,185.63,295.613,19.216802,10.702162,67,1.336561828,0.363194444,0,7,,1,0,1,0,0,0,1,No
3,A45,14,393,156.56,287.924,25.16244,11.183307,75,1.4961513,0.363194444,3,10,79,1,0,1,0,0,0,1,No
3,A45,15,393,169.86,280.235,20.677105,9.189824,75,1.4961513,0.363194444,6,17,81,1,1,0,23.25,1,0,0,No
3,Bris.10,1,0,226.69,328.3082,14.732925,7.306549,71,1.383429036,0.377083333,15,22,89,1,0,1,,0,1,0,No
3,Bris.10,2,0,204.71,320.3664,17.815863,7.918161,75,1.4613687,0.377083333,6,18,73,1,0,1,,0,1,0,No
3,Bris.10,3,0,244.76,312.4246,9.709459,6.74268,60,1.16909496,0.377083333,19,,83,0,0,1,,0,1,0,No
3,Bris.10,6,0,174.69,288.5992,19.970091,8.875596,75,1.4613687,0.377083333,14,17,85,1,0,1,,0,1,0,No
3,Bris.10,7,0,187.97,280.6574,15.945507,7.086892,75,1.4613687,0.377083333,10,,88,0,0,1,,0,1,0,No
3,Bris.10,8,0,194.1,272.7156,13.52709,8.004195,65,1.26651954,0.377083333,22,22,88,1,0,1,,0,1,0,No
3,Bris.10,9,0,205.02,264.7738,10.17421,6.408548,63,1.227549708,0.377083333,25,,86,0,0,1,,0,1,0,No
3,Bris.10,10,0,217.52,318.68,15.19147,9.568827,63,1.227549708,0.377083333,6,16,80,1,0,1,,0,1,0,No
3,Bris.10,11,0,203.44,310.991,16.881926,7.503078,75,1.4613687,0.377083333,21,20,87,1,0,1,,0,1,0,No
3,Bris.10,12,0,185.94,303.302,19.464065,9.1312,73,1.422398868,0.377083333,0,,,,,,,,,,No
3,Bris.10,13,0,162.44,295.613,23.81738,11.173475,73,1.422398868,0.377083333,17,19,80,1,0,1,,0,1,0,No
3,Bris.10,14,0,,,,,61,1.188579876,0.377083333,2,12,66,1,0,1,,0,1,0,No
3,Bris.10,15,0,,,,,70,1.36394412,0.377083333,20,,90,0,0,1,,0,1,0,No
3,Bris.10,16,0,151.04,280.235,24.58676,11.857041,72,1.402913952,0.377083333,14,13,85,1,0,1,,0,1,0,No
3,Bris.10,17,0,198.7,280.235,13.67731,6.783034,71,1.383429036,0.377083333,13,22,83,1,0,1,,0,1,0,No
3,Bris.10,18,0,223.98,280.235,8.913352,3.96149,75,1.4613687,0.377083333,4,11,65,1,0,1,,0,0,1,No
3,Bris.10,19,0,162.69,280.235,21.631107,8.66492,79,1.539308364,0.377083333,12,20,85,1,0,1,,0,1,0,No
3,Bris.10,20,0,164.25,280.235,21.251491,9.198187,76,1.480853616,0.377083333,17,20,89,1,0,1,,0,1,0,No
3,Bris.10,1,75,200.8,328.3082,19.557086,8.464805,76,1.480853616,0.377083333,2,11,74,1,0,1,0,0,0,1,No
3,Bris.10,2,75,246.76,320.3664,10.384275,6.540864,63,1.227549708,0.377083333,3,13,74,1,0,1,0,0,1,0,No
3,Bris.10,3,75,297.05,312.4246,2.007355,1.600251,56,1.091155296,0.377083333,0,9,50,1,0,1,0,0,0,1,No
3,Bris.10,6,75,199.44,304.4828,16.830543,9.099558,68,1.324974288,0.377083333,20,,85,0,0,1,0,0,1,0,No
3,Bris.10,7,75,237.19,296.541,8.883606,4.0557,68,1.324974288,0.377083333,12,17,84,1,0,1,0,0,1,0,No
3,Bris.10,8,75,186.99,288.5992,17.263441,9.065029,74,1.441883784,0.377083333,18,,86,0,0,1,0,0,1,0,No
3,Bris.10,9,75,,,,,69,1.344459204,0.377083333,8,22,83,1,0,1,0,0,1,0,No
3,Bris.10,10,75,200.42,318.68,18.448401,8.422389,73,1.422398868,0.377083333,5,14,76,1,0,1,0,0,1,0,No
3,Bris.10,11,75,251.29,310.991,8.479147,5.017246,74,1.441883784,0.377083333,2,14,,1,0,1,0,0,1,0,No
3,Bris.10,12,75,249.57,303.302,7.756491,3.54113,65,1.26651954,0.377083333,8,17,78,1,0,1,0,0,1,0,No
3,Bris.10,13,75,227.08,295.613,10.491665,5.35289,74,1.441883784,0.377083333,11,16,84,1,1,0,27.25,1,0,0,No
3,Bris.10,14,75,192.48,287.924,16.019177,7.119634,70,1.36394412,0.377083333,5,14,77,1,0,1,0,0,1,0,No
3,Bris.10,15,75,257,280.235,3.44297,1.861468,75,1.4613687,0.377083333,0,14,67,1,1,0,,1,0,0,No
3,Bris.10,16,75,198.45,280.235,13.727391,8.378535,68,1.324974288,0.377083333,11,13,72,1,0,1,0,0,1,0,No
3,Bris.10,17,75,195.69,280.235,14.284512,8.718574,64,1.247034624,0.377083333,3,15,78,1,0,1,0,0,1,0,No
3,Bris.10,18,75,169.16,280.235,20.079787,8.691043,76,1.480853616,0.377083333,24,,94,0,0,1,0,0,1,0,No
3,Bris.10,19,75,165.03,280.235,21.063034,9.881326,73,1.422398868,0.377083333,20,23,87,1,0,1,0,0,1,0,No
3,Bris.10,20,75,218.49,280.235,9.900529,4.644647,73,1.422398868,0.377083333,2,13,71,1,0,1,0,0,1,0,No
3,Bris.10,1,200,285.59,328.3082,5.545018,2.749959,71,1.383429036,0.377083333,7,15,67,1,0,1,0,0,1,0,No
3,Bris.10,2,200,242.62,320.3664,11.057327,6.964806,63,1.227549708,0.377083333,25,,85,0,0,1,0,0,1,0,No
3,Bris.10,3,200,270.93,312.4246,5.668615,2.811255,71,1.383429036,0.377083333,18,21,81,1,0,1,0,0,1,0,No
3,Bris.10,4,200,275.15,304.4828,4.029541,2.994606,58,1.130125128,0.377083333,3,14,75,1,1,0,12.5,1,0,0,No
3,Bris.10,5,200,268.23,296.541,3.991452,2.771842,60,1.16909496,0.377083333,0,7,,1,0,1,0,0,0,1,No
3,Bris.10,6,200,239.05,288.5992,7.493018,3.716037,71,1.383429036,0.377083333,16,22,,1,0,1,0,0,1,0,No
3,Bris.10,7,200,,,,,73,1.422398868,0.377083333,0,9,70,1,0,1,0,0,0,1,No
3,Bris.10,8,200,203.19,272.7156,11.706484,8.129503,60,1.16909496,0.377083333,4,17,81,1,1,0,33.5,1,0,0,No
3,Bris.10,9,200,196.8,264.7738,11.801949,5.388034,74,1.441883784,0.377083333,17,,94,0,0,1,0,0,1,0,No
3,Bris.10,10,200,301.46,318.68,2.209729,1.700315,57,1.110640212,0.377083333,0,13,59,1,0,1,0,0,1,0,No
3,Bris.10,11,200,225.35,310.991,12.813185,6.354486,71,1.383429036,0.377083333,7,16,72,1,1,0,5.875,1,0,0,No
3,Bris.10,12,200,210.97,303.302,14.440299,6.417911,75,1.4613687,0.377083333,7,16,83,1,1,0,33.375,1,0,0,No
3,Bris.10,13,200,177.14,295.613,20.371258,9.053892,75,1.4613687,0.377083333,3,14,81,1,0,1,0,0,1,0,No
3,Bris.10,14,200,178.12,287.924,19.103433,9.746649,70,1.36394412,0.377083333,12,,82,0,0,1,0,0,1,0,No
3,Bris.10,15,200,178.49,280.235,17.944149,8.192179,74,1.441883784,0.377083333,9,14,75,1,0,1,0,0,1,0,No
3,Bris.10,16,200,209.33,280.235,11.604196,5.022592,76,1.480853616,0.377083333,6,13,81,1,0,1,0,0,1,0,No
3,Bris.10,17,200,189.96,280.235,15.466675,7.89116,70,1.36394412,0.377083333,17,,88,0,0,1,0,0,1,0,No
3,Bris.10,1,393,321.01,328.3082,0.894253,0.483485,68,1.324974288,0.377083333,3,14,69,1,0,1,0,0,1,0,No
3,Bris.10,2,393,288.93,320.3664,4.108411,1.927384,73,1.422398868,0.377083333,2,10,65,1,0,1,0,0,0,1,No
3,Bris.10,3,393,289.65,312.4246,3.010867,1.452,72,1.402913952,0.377083333,0,14,73,1,0,1,0,0,1,0,No
3,Bris.10,4,393,255.42,304.4828,6.989384,3.778863,68,1.324974288,0.377083333,11,21,86,1,0,1,0,0,1,0,No
3,Bris.10,5,393,234.27,296.541,9.376357,4.398741,73,1.422398868,0.377083333,9,19,79,1,0,1,0,0,1,0,No
3,Bris.10,6,393,234.2,288.5992,8.308379,3.89772,73,1.422398868,0.377083333,4,11,71,1,0,1,0,0,0,1,No
3,Bris.10,7,393,244.97,280.6574,5.409903,2.924904,68,1.324974288,0.377083333,9,17,79,1,1,0,30,1,0,0,No
3,Bris.10,8,393,243.13,272.7156,4.567951,2.0302,75,1.4613687,0.377083333,7,17,77,1,0,1,0,0,1,0,No
3,Bris.10,9,393,234.1,264.7738,4.89789,2.811002,66,1.286004456,0.377083333,13,20,81,1,0,1,0,0,1,0,No
3,Bris.10,10,393,300.51,318.68,2.335284,1.095554,73,1.422398868,0.377083333,3,10,73,1,0,1,0,0,0,1,No
3,Bris.10,11,393,,,,,78,1.519823448,0.377083333,9,14,83,1,0,1,0,0,1,0,No
3,Bris.10,12,393,233.57,303.302,10.392153,4.497989,76,1.480853616,0.377083333,3,11,75,1,0,1,0,0,0,1,No
3,Bris.10,13,393,239.48,295.613,8.376713,3.824285,74,1.441883784,0.377083333,2,11,73,1,0,1,0,0,0,1,No
3,Bris.10,14,393,252.88,287.924,5.162579,3.251813,63,1.227549708,0.377083333,4,15,,1,0,1,0,0,1,0,No
3,Bris.10,15,393,,,,,74,1.441883784,0.377083333,8,15,81,1,0,1,0,0,1,0,No
3,Bris.111,1,0,223.48,328.3082,15.328463,6.81265,75,1.4961513,0.376388889,12,19,81,1,0,1,,0,1,0,Yes
3,Bris.111,2,0,167.9,320.3664,25.748506,16.21851,63,1.256767092,0.376388889,1,11,73,1,0,1,,0,0,1,Yes
3,Bris.111,3,0,185.34,312.4246,20.809774,11.250959,68,1.356510512,0.376388889,12,19,85,1,0,1,,0,1,0,Yes
3,Bris.111,4,0,158.56,304.4828,26.002954,10.684974,78,1.555997352,0.376388889,12,17,70,1,0,1,,0,1,0,Yes
3,Bris.111,5,0,185.82,296.541,18.627291,8.278796,75,1.4961513,0.376388889,7,13,73,1,0,1,,0,1,0,Yes
3,Bris.111,6,0,236.21,288.5992,7.983138,4.07303,70,1.39640788,0.376388889,14,15,80,1,0,1,,0,1,0,Yes
3,Bris.111,7,0,151.4,280.6574,24.597274,9.853098,79,1.575946036,0.376388889,4,10,74,1,0,1,,0,0,1,Yes
3,Bris.111,8,0,202.24,272.7156,11.914846,5.295487,75,1.4961513,0.376388889,17,19,84,1,0,1,,0,1,0,Yes
3,Bris.111,9,0,161.57,264.7738,19.68459,8.519992,76,1.516099984,0.376388889,5,16,78,1,0,1,,0,1,0,Yes
3,Bris.111,10,0,254.27,318.68,8.998304,4.865,68,1.356510512,0.376388889,18,,86,0,0,1,,0,1,0,Yes
3,Bris.111,11,0,146.42,310.991,30.020205,14.477336,72,1.436305248,0.376388889,8,15,76,1,0,1,,0,1,0,Yes
3,Bris.111,12,0,160.42,303.302,25.383333,11.281481,75,1.4961513,0.376388889,18,22,86,1,0,1,,0,1,0,Yes
3,Bris.111,13,0,139.71,295.613,29.868668,12.594311,77,1.536048668,0.376388889,7,15,81,1,0,1,,0,1,0,Yes
3,Bris.111,14,0,164.4,287.924,22.333048,9.176959,78,1.555997352,0.376388889,2,12,76,1,0,1,,0,1,0,Yes
3,Bris.111,15,0,179.3,280.235,17.796812,7.312957,78,1.555997352,0.376388889,4,12,74,1,0,1,,0,1,0,Yes
3,Bris.111,1,75,269.28,328.3082,7.898788,3.245722,78,1.555997352,0.376388889,17,,88,0,0,1,0,0,1,0,Yes
